"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"112840987-112835987",32,5,0.320992653024273,15.5766805030952,1.04860545217849e-54,5.66592164078335e-54
"112830987-112835987",31.5,4.97727992349992,0.322445289458094,15.4360447686018,9.36711856563133e-54,5.02001088843834e-53
"112835987-112830987",31.5,4.97727992349992,0.322445289458094,15.4360447686018,9.36711856563133e-54,5.02001088843834e-53
"112790987-112795987",30,4.90689059560852,0.324639021655125,15.1149130828187,1.29141373137042e-51,6.86488351939014e-51
"112795987-112790987",30,4.90689059560852,0.324639021655125,15.1149130828187,1.29141373137042e-51,6.86488351939014e-51
"113115987-113120987",32.5,5.02236781302845,0.33280642160293,15.0909582478568,1.85725271043517e-51,9.79346509558785e-51
"113120987-113115987",32.5,5.02236781302845,0.33280642160293,15.0909582478568,1.85725271043517e-51,9.79346509558785e-51
"112800987-112805987",29.5,4.88264304936184,0.331276626124806,14.7388697671726,3.62805785088303e-49,1.89786452518304e-48
"112805987-112800987",29.5,4.88264304936184,0.331276626124806,14.7388697671726,3.62805785088303e-49,1.89786452518304e-48
"112950987-112955987",29,4.85798099512757,0.330102905993726,14.716565370739,5.04648078869125e-49,2.61898390338008e-48
"112955987-112950987",29,4.85798099512757,0.330102905993726,14.716565370739,5.04648078869125e-49,2.61898390338008e-48
"113130987-113135987",29.5,4.88264304936184,0.335819568667279,14.539483415868,6.81046501518065e-48,3.50672179016949e-47
"113135987-113130987",29.5,4.88264304936184,0.335819568667279,14.539483415868,6.81046501518065e-48,3.50672179016949e-47
"113165987-113170987",27,4.75488750216347,0.34558964516782,13.7587672797733,4.51153913887632e-43,2.30492252503681e-42
"113170987-113165987",27,4.75488750216347,0.34558964516782,13.7587672797733,4.51153913887632e-43,2.30492252503681e-42
"113160987-113165987",26.5,4.7279204545632,0.348021604181938,13.5851349391848,4.90626919593669e-42,2.48723222172389e-41
"113165987-113160987",26.5,4.7279204545632,0.348021604181938,13.5851349391848,4.90626919593669e-42,2.48723222172389e-41
"113070987-113075987",25,4.64385618977472,0.355703105541615,13.055427735734,5.91767282231495e-39,2.97697487191553e-38
"113075987-113070987",25,4.64385618977472,0.355703105541615,13.055427735734,5.91767282231495e-39,2.97697487191553e-38
"112875987-112880987",25.5,4.6724253419715,0.359677536860914,12.9905953614732,1.38346633766331e-38,6.90681103175635e-38
"112880987-112875987",25.5,4.6724253419715,0.359677536860914,12.9905953614732,1.38346633766331e-38,6.90681103175635e-38
"112925987-112930987",23.5,4.55458885167764,0.368778908212202,12.3504591782588,4.84341915889877e-35,2.39977711533362e-34
"112930987-112925987",23.5,4.55458885167764,0.368778908212202,12.3504591782588,4.84341915889877e-35,2.39977711533362e-34
"113090987-113095987",37,5.20945336562895,0.428398989312246,12.1602839773087,5.05825460243746e-34,2.48744879887655e-33
"113095987-113090987",37,5.20945336562895,0.428398989312246,12.1602839773087,5.05825460243746e-34,2.48744879887655e-33
"112755987-112760987",20.5,4.35755200461808,0.394602711437856,11.0428840915462,2.3729211818059e-28,1.15823253223463e-27
"112760987-112755987",20.5,4.35755200461808,0.394602711437856,11.0428840915462,2.3729211818059e-28,1.15823253223463e-27
"112850987-112855987",40,5.32192809488736,0.539850659343533,9.85814873572426,6.32039342842457e-23,3.06224227731419e-22
"112855987-112850987",40,5.32192809488736,0.539850659343533,9.85814873572426,6.32039342842457e-23,3.06224227731419e-22
"112740987-112745987",21,4.39231742277876,0.481487791135499,9.12238587072022,7.34883470835583e-20,3.53443955020923e-19
"112745987-112740987",21,4.39231742277876,0.481487791135499,9.12238587072022,7.34883470835583e-20,3.53443955020923e-19
"112795987-112805987",16,4,0.45539783639678,8.78352877485978,1.58424333359534e-18,7.56404180731159e-18
"112805987-112795987",16,4,0.45539783639678,8.78352877485978,1.58424333359534e-18,7.56404180731159e-18
"113080987-113085987",38,5.24792751344359,0.606399590378293,8.65423987204501,4.96207517912611e-18,2.35205946216339e-17
"113085987-113080987",38,5.24792751344359,0.606399590378293,8.65423987204501,4.96207517912611e-18,2.35205946216339e-17
"113190987-113195987",14,3.8073549220576,0.493372152989449,7.71700408907964,1.19095832756761e-14,5.60476087489705e-14
"113195987-113190987",14,3.8073549220576,0.493372152989449,7.71700408907964,1.19095832756761e-14,5.60476087489705e-14
"112860987-112870987",13.5,3.75488750216347,0.503343862540859,7.45988534201838,8.65978050382127e-14,4.04636718915207e-13
"112870987-112860987",13.5,3.75488750216347,0.503343862540859,7.45988534201838,8.65978050382127e-14,4.04636718915207e-13
"112970987-112980987",13.5,3.75488750216347,0.506161836071164,7.41835364615587,1.18585116315746e-13,5.50184656263513e-13
"112980987-112970987",13.5,3.75488750216347,0.506161836071164,7.41835364615587,1.18585116315746e-13,5.50184656263513e-13
"112980987-112990987",12.5,3.64385618977472,0.528230692381057,6.89822882754058,5.26548838369444e-12,2.42581973606695e-11
"112990987-112980987",12.5,3.64385618977472,0.528230692381057,6.89822882754058,5.26548838369444e-12,2.42581973606695e-11
"113150987-113160987",12.5,3.64385618977472,0.536315487379443,6.7942400984529,1.08884917710187e-11,4.98139013775174e-11
"113160987-113150987",12.5,3.64385618977472,0.536315487379443,6.7942400984529,1.08884917710187e-11,4.98139013775174e-11
"112865987-112875987",12,3.58496250072116,0.540966283630407,6.62696106800333,3.42667960781967e-11,1.55682710209939e-10
"112875987-112865987",12,3.58496250072116,0.540966283630407,6.62696106800333,3.42667960781967e-11,1.55682710209939e-10
"112955987-112965987",12,3.58496250072116,0.543524278524863,6.59577252087216,4.23047161827535e-11,1.90880042432836e-10
"112965987-112955987",12,3.58496250072116,0.543524278524863,6.59577252087216,4.23047161827535e-11,1.90880042432836e-10
"113105987-113115987",12,3.58496250072116,0.554091670076617,6.46998086115507,9.80153311449936e-11,4.39229111922787e-10
"113115987-113105987",12,3.58496250072116,0.554091670076617,6.46998086115507,9.80153311449936e-11,4.39229111922787e-10
"112745987-112755987",11.5,3.52356195605701,0.554611477667645,6.3532077822748,2.10870570818052e-10,9.32232523515494e-10
"112755987-112745987",11.5,3.52356195605701,0.554611477667645,6.3532077822748,2.10870570818052e-10,9.32232523515494e-10
"112790987-112800987",11.5,3.52356195605701,0.554611477667645,6.3532077822748,2.10870570818052e-10,9.32232523515494e-10
"112800987-112790987",11.5,3.52356195605701,0.554611477667645,6.3532077822748,2.10870570818052e-10,9.32232523515494e-10
"112845987-112855987",11.5,3.52356195605701,0.560115029012188,6.29078273845129,3.15869162562516e-10,1.38707762690496e-09
"112855987-112845987",11.5,3.52356195605701,0.560115029012188,6.29078273845129,3.15869162562516e-10,1.38707762690496e-09
"112900987-112910987",11,3.4594316186373,0.570327365508939,6.06569459550697,1.31384583771351e-09,5.69333196342519e-09
"112910987-112900987",11,3.4594316186373,0.570327365508939,6.06569459550697,1.31384583771351e-09,5.69333196342519e-09
"113005987-113015987",11,3.4594316186373,0.570327365508939,6.06569459550697,1.31384583771351e-09,5.69333196342519e-09
"113015987-113005987",11,3.4594316186373,0.570327365508939,6.06569459550697,1.31384583771351e-09,5.69333196342519e-09
"112840987-112850987",11,3.4594316186373,0.585527162236123,5.90823422337191,3.45794136699632e-09,1.48861541471022e-08
"112850987-112840987",11,3.4594316186373,0.585527162236123,5.90823422337191,3.45794136699632e-09,1.48861541471022e-08
"113010987-113020987",10.5,3.39231742277876,0.585439996765583,5.79447499576474,6.85352332452126e-09,2.93116486159493e-08
"113020987-113010987",10.5,3.39231742277876,0.585439996765583,5.79447499576474,6.85352332452126e-09,2.93116486159493e-08
"112850987-112860987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"112860987-112850987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"112940987-112950987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"112950987-112940987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"112975987-112985987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"112985987-112975987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"113015987-113025987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"113025987-113015987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"113120987-113130987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"113130987-113120987",10.5,3.39231742277876,0.587552879470804,5.77363764404345,7.75781769890185e-09,3.21325382922969e-08
"112815987-112825987",15,3.90689059560852,0.677203618234302,5.76915198089919,7.96714286750304e-09,3.27926601411645e-08
"112825987-112815987",15,3.90689059560852,0.677203618234302,5.76915198089919,7.96714286750304e-09,3.27926601411645e-08
"113000987-113010987",10.5,3.39231742277876,0.591834516379691,5.73186816397579,9.93304671311833e-09,4.06295649044373e-08
"113010987-113000987",10.5,3.39231742277876,0.591834516379691,5.73186816397579,9.93304671311833e-09,4.06295649044373e-08
"112775987-112785987",10,3.32192809488736,0.603215002229566,5.50703825768434,3.64920978072454e-08,1.47428075141271e-07
"112785987-112775987",10,3.32192809488736,0.603215002229566,5.50703825768434,3.64920978072454e-08,1.47428075141271e-07
"112935987-112945987",10,3.32192809488736,0.603215002229566,5.50703825768434,3.64920978072454e-08,1.47428075141271e-07
"112945987-112935987",10,3.32192809488736,0.603215002229566,5.50703825768434,3.64920978072454e-08,1.47428075141271e-07
"112785987-112795987",10,3.32192809488736,0.606667144057867,5.47570134203691,4.3578214484102e-08,1.73915488199471e-07
"112795987-112785987",10,3.32192809488736,0.606667144057867,5.47570134203691,4.3578214484102e-08,1.73915488199471e-07
"113045987-113055987",10,3.32192809488736,0.606667144057867,5.47570134203691,4.3578214484102e-08,1.73915488199471e-07
"113055987-113045987",10,3.32192809488736,0.606667144057867,5.47570134203691,4.3578214484102e-08,1.73915488199471e-07
"113020987-113030987",10.5,3.39231742277876,0.623091621110718,5.44433163253205,5.20002619176023e-08,2.06272942289462e-07
"113030987-113020987",10.5,3.39231742277876,0.623091621110718,5.44433163253205,5.20002619176023e-08,2.06272942289462e-07
"112830987-112840987",10,3.32192809488736,0.61253714692548,5.42322716517877,5.85325285459415e-08,2.28051068192348e-07
"112840987-112830987",10,3.32192809488736,0.61253714692548,5.42322716517877,5.85325285459415e-08,2.28051068192348e-07
"113025987-113035987",10,3.32192809488736,0.61253714692548,5.42322716517877,5.85325285459415e-08,2.28051068192348e-07
"113035987-113025987",10,3.32192809488736,0.61253714692548,5.42322716517877,5.85325285459415e-08,2.28051068192348e-07
"113090987-113105987",10,3.32192809488736,0.61253714692548,5.42322716517877,5.85325285459415e-08,2.28051068192348e-07
"113105987-113090987",10,3.32192809488736,0.61253714692548,5.42322716517877,5.85325285459415e-08,2.28051068192348e-07
"113155987-113165987",13.5,3.75488750216347,0.69977062853217,5.36588326097606,8.05540323549352e-08,3.11998361303923e-07
"113165987-113155987",13.5,3.75488750216347,0.69977062853217,5.36588326097606,8.05540323549352e-08,3.11998361303923e-07
"112915987-112925987",10,3.32192809488736,0.620966928557296,5.34960549767966,8.81461655188481e-08,3.39401511220667e-07
"112925987-112915987",10,3.32192809488736,0.620966928557296,5.34960549767966,8.81461655188481e-08,3.39401511220667e-07
"112755987-112765987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112765987-112755987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112765987-112775987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112775987-112765987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112850987-112865987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112865987-112850987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112895987-112905987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"112905987-112895987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"113090987-113100987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"113100987-113090987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"113170987-113180987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"113180987-113170987",9.5,3.24792751344359,0.620636985041711,5.23321618228295,1.66585713819655e-07,6.19623349136563e-07
"113085987-113095987",9.5,3.24792751344359,0.628181133123579,5.17036781619583,2.33633683963386e-07,8.64115569137818e-07
"113095987-113085987",9.5,3.24792751344359,0.628181133123579,5.17036781619583,2.33633683963386e-07,8.64115569137818e-07
"112885987-112895987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"112895987-112885987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"112910987-112920987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"112920987-112910987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"113115987-113125987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"113125987-113115987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"113145987-113155987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"113155987-113145987",9,3.16992500144231,0.641667873183187,4.94013357052916,7.80690734208473e-07,2.82382075486426e-06
"113135987-113145987",12,3.58496250072116,0.728188082690529,4.92312712325,8.517208395848e-07,3.06386154075299e-06
"113145987-113135987",12,3.58496250072116,0.728188082690529,4.92312712325,8.517208395848e-07,3.06386154075299e-06
"112805987-112815987",9,3.16992500144231,0.645775301459235,4.90871204624789,9.16764696363831e-07,3.26209226646534e-06
"112815987-112805987",9,3.16992500144231,0.645775301459235,4.90871204624789,9.16764696363831e-07,3.26209226646534e-06
"113080987-113090987",9,3.16992500144231,0.645775301459235,4.90871204624789,9.16764696363831e-07,3.26209226646534e-06
"113090987-113080987",9,3.16992500144231,0.645775301459235,4.90871204624789,9.16764696363831e-07,3.26209226646534e-06
"112965987-112975987",9,3.16992500144231,0.652798994244205,4.85589749584767,1.19842687549415e-06,4.19609196673018e-06
"112975987-112965987",9,3.16992500144231,0.652798994244205,4.85589749584767,1.19842687549415e-06,4.19609196673018e-06
"112990987-113000987",9,3.16992500144231,0.652798994244205,4.85589749584767,1.19842687549415e-06,4.19609196673018e-06
"113000987-112990987",9,3.16992500144231,0.652798994244205,4.85589749584767,1.19842687549415e-06,4.19609196673018e-06
"113095987-113105987",9,3.16992500144231,0.652798994244205,4.85589749584767,1.19842687549415e-06,4.19609196673018e-06
"113105987-113095987",9,3.16992500144231,0.652798994244205,4.85589749584767,1.19842687549415e-06,4.19609196673018e-06
"113180987-113190987",9,3.16992500144231,0.663028189054057,4.78098073924254,1.7444207688927e-06,6.07539647097112e-06
"113190987-113180987",9,3.16992500144231,0.663028189054057,4.78098073924254,1.7444207688927e-06,6.07539647097112e-06
